OrderID,OrderDate,Category,Region,Sales,Quantity,Discount,SubCategory,Profit
O3978,2030-03-15,Furniture,South,1985.95,6,0.04,Bookcases,546.85
O3979,2029-03-25,Office Supplies,Central,803.38,3,0.15,Art,212.51
O3980,2030-09-23,Office Supplies,Central,1256.63,1,0.04,Art,264.53
O3981,2021-01-19,Technology,South,1926.69,8,0.14,Phones,449.11
O3982,2027-02-21,Office Supplies,South,1666.44,3,0.14,Storage,240.98
O3983,2022-03-25,Furniture,East,937.83,7,0.27,Tables,87.77
O3984,2026-05-03,Technology,East,1480.23,6,0.09,Phones,342.48
O3985,2023-08-04,Technology,East,273.71,3,0.17,Phones,60.56
O3986,2032-08-07,Office Supplies,West,1033.97,6,0.22,Art,226.22
O3987,2026-04-05,Technology,South,572.54,3,0.18,Copiers,126.87
O3988,2029-02-25,Office Supplies,Central,339.1,9,0.29,Binders,19.43
O3989,2032-06-20,Office Supplies,South,864.04,1,0.18,Storage,183.69
O3990,2031-12-30,Technology,Central,279.41,8,0.27,Machines,52.72
O3991,2021-08-27,Office Supplies,West,1403.99,5,0.07,Binders,342.33
O3992,2021-07-24,Office Supplies,South,923.36,4,0.17,Binders,239.93
O3993,2028-02-21,Office Supplies,Central,1071.67,1,0.16,Paper,129.29
O3994,2032-11-19,Office Supplies,Central,309.82,9,0.3,Art,53.54
O3995,2034-06-29,Technology,East,296.75,9,0.06,Accessories,65.35
O3996,2030-04-12,Furniture,West,1175.16,5,0.04,Furnishings,326.19
O3997,2029-02-20,Furniture,South,1970.32,9,0.18,Tables,421.69
O3998,2033-01-08,Office Supplies,East,210.58,9,0.07,Art,44.42
O3999,2028-05-11,Office Supplies,West,585.75,7,0.19,Art,148.96
O4000,2034-07-23,Office Supplies,East,1741.53,8,0.29,Binders,122.76
O4001,2032-05-29,Furniture,South,163.1,1,0.28,Tables,13.63
O4002,2024-09-10,Office Supplies,Central,1754.25,4,0.07,Paper,524.22
O4003,2033-01-18,Technology,South,1058.09,4,0.05,Accessories,204.08
O4004,2023-03-28,Technology,West,828.37,9,0.17,Phones,142.64
O4005,2023-04-01,Technology,South,633.17,3,0.18,Copiers,139.28
O4006,2021-07-12,Furniture,West,608.29,1,0.2,Furnishings,133.05
O4007,2025-11-12,Office Supplies,East,625.49,5,0.22,Paper,145.86
O4008,2030-12-25,Office Supplies,West,1771.91,7,0.18,Art,404.77
O4009,2033-08-30,Office Supplies,Central,1453.11,4,0.03,Binders,452.91
O4010,2021-09-08,Furniture,Central,1346.05,9,0.24,Furnishings,299.37
O4011,2025-11-24,Furniture,Central,1601.52,6,0.02,Chairs,437.3
O4012,2031-02-18,Furniture,East,529.09,6,0.01,Bookcases,130.43
O4013,2027-09-30,Furniture,West,1243.72,3,0.23,Tables,247.8
O4014,2024-03-13,Technology,East,930.93,5,0.16,Phones,134.55
O4015,2031-08-30,Furniture,South,1569.23,6,0.21,Furnishings,165.14
O4016,2024-01-02,Furniture,South,632.33,4,0.11,Chairs,166.18
O4017,2028-05-03,Furniture,South,1293.49,3,0.0,Chairs,443.15
O4018,2026-01-22,Office Supplies,South,1766.78,5,0.1,Storage,382.27
O4019,2031-09-10,Office Supplies,Central,816.26,7,0.18,Paper,109.52
O4020,2022-05-20,Office Supplies,West,151.91,6,0.07,Binders,36.39
O4021,2025-06-10,Technology,Central,1041.78,2,0.21,Phones,160.43
O4022,2027-10-09,Technology,West,705.03,1,0.24,Machines,95.79
O4023,2027-12-22,Furniture,West,1351.01,5,0.14,Chairs,302.91
O4024,2024-10-19,Office Supplies,East,1903.05,5,0.26,Binders,183.09
O4025,2029-03-14,Technology,South,981.5,6,0.26,Accessories,124.72
O4026,2031-06-14,Office Supplies,West,943.06,3,0.26,Paper,188.9
O4027,2022-12-19,Technology,South,1316.08,1,0.2,Machines,275.65
O4028,2030-07-17,Technology,South,224.93,4,0.09,Phones,36.74
O4029,2033-02-21,Furniture,South,521.94,4,0.14,Chairs,108.09
O4030,2022-10-21,Furniture,Central,1839.58,2,0.21,Chairs,199.95
O4031,2031-12-23,Technology,South,1346.49,8,0.06,Copiers,422.29
O4032,2033-05-22,Furniture,West,46.62,6,0.22,Bookcases,5.91
O4033,2034-09-04,Technology,Central,425.16,3,0.16,Machines,110.5
O4034,2032-08-05,Technology,South,1372.02,1,0.03,Copiers,425.47
O4035,2031-04-23,Office Supplies,East,1533.51,3,0.17,Art,303.18
O4036,2029-03-09,Furniture,South,1682.92,8,0.02,Chairs,404.65
O4037,2033-09-12,Furniture,South,598.51,4,0.0,Bookcases,196.73
O4038,2026-10-06,Furniture,Central,1863.44,3,0.27,Tables,163.83
O4039,2024-06-09,Office Supplies,West,1114.83,4,0.15,Storage,169.45
O4040,2027-10-19,Office Supplies,South,1399.15,4,0.16,Binders,215.06
O4041,2022-01-19,Office Supplies,Central,1201.54,2,0.08,Paper,299.97
O4042,2028-02-21,Furniture,Central,263.03,4,0.16,Furnishings,43.97
O4043,2021-07-13,Furniture,West,1926.97,9,0.05,Chairs,623.14
O4044,2031-06-05,Furniture,Central,263.29,4,0.22,Tables,31.4
O4045,2031-03-09,Office Supplies,West,524.67,1,0.25,Storage,102.75
O4046,2028-01-26,Office Supplies,East,1630.98,1,0.26,Art,137.61
O4047,2028-01-10,Technology,South,1244.82,1,0.03,Copiers,296.29
O4048,2028-07-26,Office Supplies,Central,1679.54,5,0.17,Paper,254.56
O4049,2028-08-30,Technology,East,1041.16,6,0.24,Accessories,235.85
O4050,2027-05-29,Furniture,Central,766.45,6,0.04,Chairs,140.92
O4051,2030-04-30,Office Supplies,Central,1845.25,6,0.03,Art,541.12
O4052,2023-01-02,Furniture,East,91.78,9,0.25,Furnishings,10.29
O4053,2028-11-12,Furniture,Central,1715.14,1,0.24,Tables,345.92
O4054,2029-07-18,Furniture,Central,477.02,6,0.13,Chairs,86.67
O4055,2034-02-02,Furniture,East,1700.5,8,0.03,Tables,362.36
O4056,2032-06-09,Office Supplies,Central,295.61,8,0.15,Paper,67.68
O4057,2028-02-18,Furniture,West,1168.83,3,0.12,Furnishings,208.8
O4058,2027-07-11,Technology,Central,1778.45,5,0.16,Copiers,342.94
O4059,2022-06-16,Office Supplies,South,957.61,4,0.13,Storage,148.17
O4060,2032-10-26,Furniture,Central,1498.2,1,0.17,Furnishings,335.13
O4061,2022-09-27,Office Supplies,South,1613.25,9,0.22,Binders,243.64
O4062,2025-11-05,Technology,South,1478.26,5,0.23,Machines,156.82
O4063,2031-06-02,Furniture,Central,1852.15,2,0.19,Chairs,400.51
O4064,2027-06-29,Technology,East,904.73,2,0.06,Machines,167.83
O4065,2021-01-03,Furniture,West,362.79,7,0.12,Chairs,82.07
O4066,2021-07-25,Technology,West,114.67,4,0.02,Accessories,32.24
O4067,2032-04-28,Furniture,Central,507.99,1,0.14,Tables,136.93
O4068,2028-03-06,Office Supplies,East,303.53,5,0.29,Binders,23.57
O4069,2033-12-23,Furniture,East,1124.74,2,0.19,Furnishings,228.32
O4070,2028-11-30,Office Supplies,West,386.19,7,0.05,Paper,89.64
O4071,2029-09-29,Furniture,East,97.09,9,0.08,Furnishings,21.37
O4072,2028-04-20,Furniture,Central,91.26,1,0.02,Bookcases,24.21
O4073,2030-01-20,Technology,Central,1666.51,2,0.05,Accessories,350.08
O4074,2023-06-17,Technology,East,1191.07,6,0.15,Machines,231.28
O4075,2023-12-22,Technology,Central,729.01,8,0.1,Machines,184.46
O4076,2024-07-03,Furniture,South,1790.57,7,0.06,Bookcases,427.17
O4077,2022-11-02,Furniture,West,158.99,9,0.04,Furnishings,29.63
O4078,2025-02-14,Furniture,Central,1961.04,2,0.2,Chairs,271.95
O4079,2030-10-16,Office Supplies,East,1240.26,9,0.17,Paper,208.02
O4080,2034-03-08,Office Supplies,West,383.26,4,0.25,Binders,49.14
O4081,2026-05-10,Furniture,Central,1364.56,3,0.05,Bookcases,255.38
O4082,2021-09-07,Technology,West,1531.49,7,0.25,Phones,218.14
O4083,2026-03-08,Technology,East,870.1,5,0.17,Machines,190.37
O4084,2030-06-02,Technology,South,1726.03,5,0.08,Copiers,288.77
O4085,2026-01-28,Furniture,South,318.45,2,0.08,Bookcases,86.82
O4086,2028-10-25,Technology,Central,572.1,6,0.12,Phones,162.06
O4087,2025-02-12,Furniture,South,205.11,6,0.14,Bookcases,26.95
O4088,2030-04-09,Office Supplies,Central,437.54,4,0.02,Binders,95.84
O4089,2030-10-12,Technology,West,492.68,5,0.25,Phones,77.12
O4090,2031-05-21,Office Supplies,Central,1836.91,7,0.04,Binders,390.72
O4091,2030-05-20,Technology,Central,174.66,8,0.15,Copiers,41.86
O4092,2021-02-13,Furniture,Central,866.28,6,0.11,Bookcases,166.17
O4093,2030-11-22,Furniture,South,1074.15,5,0.15,Tables,181.58
O4094,2028-03-03,Furniture,Central,1799.41,3,0.27,Chairs,117.21
O4095,2033-10-23,Furniture,East,1995.44,7,0.3,Chairs,180.63
O4096,2029-08-30,Technology,Central,1511.71,8,0.01,Phones,344.14
O4097,2024-07-12,Office Supplies,West,1942.17,3,0.12,Binders,371.9
O4098,2029-01-21,Furniture,East,1578.46,5,0.25,Chairs,153.35
O4099,2021-08-08,Technology,West,1927.14,2,0.1,Phones,460.97
O4100,2026-04-10,Office Supplies,West,1420.4,4,0.19,Binders,200.01
O4101,2029-02-20,Furniture,West,177.93,4,0.3,Tables,31.1
O4102,2030-08-15,Office Supplies,East,815.8,8,0.19,Paper,120.48
O4103,2027-09-15,Furniture,East,1300.26,3,0.03,Furnishings,281.68
O4104,2030-07-04,Office Supplies,South,714.42,5,0.25,Binders,59.66
O4105,2028-08-06,Office Supplies,East,561.3,5,0.29,Binders,93.17
O4106,2023-09-18,Furniture,Central,1163.25,2,0.21,Tables,199.18
O4107,2029-01-25,Technology,West,1868.33,9,0.13,Accessories,284.11
O4108,2025-12-18,Office Supplies,South,89.26,4,0.28,Binders,8.32
O4109,2034-07-25,Furniture,East,1543.08,9,0.29,Chairs,316.03
O4110,2023-03-15,Office Supplies,West,1451.0,9,0.28,Paper,262.49
O4111,2022-05-05,Office Supplies,East,1928.63,2,0.12,Paper,371.22
O4112,2030-09-27,Technology,South,1862.81,9,0.24,Machines,300.63
O4113,2025-02-02,Office Supplies,East,1529.22,9,0.2,Art,248.35
O4114,2030-12-25,Office Supplies,East,1050.41,2,0.05,Binders,189.56
O4115,2028-12-01,Furniture,West,424.45,6,0.16,Tables,100.51
O4116,2025-09-02,Furniture,Central,1099.57,9,0.22,Furnishings,217.22
O4117,2030-08-18,Technology,East,1535.4,4,0.27,Phones,193.95
O4118,2030-02-23,Office Supplies,South,1793.43,2,0.26,Art,353.1
O4119,2021-02-23,Office Supplies,East,1583.63,7,0.05,Art,404.16
O4120,2028-01-20,Office Supplies,East,406.63,9,0.15,Art,54.81
O4121,2030-11-01,Technology,Central,1207.38,6,0.14,Copiers,203.94
O4122,2022-09-08,Office Supplies,West,677.7,4,0.27,Binders,90.99
O4123,2023-08-13,Furniture,South,38.23,1,0.0,Furnishings,8.24
O4124,2027-08-31,Technology,West,416.44,4,0.22,Phones,73.15
O4125,2025-06-18,Furniture,West,244.18,3,0.19,Chairs,30.05
O4126,2028-08-13,Furniture,West,1688.58,7,0.28,Tables,152.1
O4127,2022-10-12,Technology,East,531.84,5,0.14,Phones,140.46
O4128,2027-06-06,Furniture,Central,583.7,3,0.2,Furnishings,145.91
O4129,2033-04-18,Office Supplies,East,1920.67,2,0.29,Binders,264.17
O4130,2029-12-23,Technology,South,770.59,2,0.22,Accessories,140.98
O4131,2028-03-25,Furniture,Central,38.98,5,0.02,Bookcases,12.07
O4132,2031-05-30,Office Supplies,West,582.02,8,0.05,Storage,162.63
O4133,2028-01-06,Office Supplies,Central,256.21,8,0.25,Paper,26.23
O4134,2029-11-24,Furniture,South,223.56,5,0.1,Furnishings,47.34
O4135,2022-01-06,Office Supplies,East,173.42,2,0.21,Art,30.39
O4136,2023-05-08,Technology,East,1194.65,4,0.21,Machines,177.95
O4137,2034-05-19,Furniture,West,394.91,7,0.3,Chairs,30.18
O4138,2034-01-06,Office Supplies,East,735.26,6,0.14,Storage,176.77
O4139,2022-01-19,Office Supplies,East,1726.8,7,0.22,Art,206.92
O4140,2031-08-14,Furniture,South,860.19,5,0.01,Bookcases,201.35
O4141,2027-12-28,Furniture,Central,1833.07,2,0.14,Tables,317.08
O4142,2032-11-13,Furniture,East,1005.92,8,0.06,Bookcases,195.42
O4143,2032-09-30,Furniture,South,809.7,2,0.25,Furnishings,163.91
O4144,2028-06-18,Technology,South,1505.77,8,0.25,Copiers,250.85
O4145,2032-01-18,Furniture,West,164.89,7,0.07,Tables,47.85
O4146,2030-01-07,Technology,South,197.17,3,0.1,Copiers,44.18
O4147,2032-08-22,Technology,West,1310.91,4,0.21,Phones,226.7
O4148,2031-12-03,Furniture,East,984.14,7,0.22,Tables,179.53
O4149,2023-07-12,Technology,West,1585.02,4,0.2,Phones,246.69
O4150,2028-12-25,Furniture,South,1834.22,9,0.3,Chairs,228.34
O4151,2029-01-29,Furniture,Central,788.97,7,0.26,Furnishings,119.95
O4152,2029-05-05,Office Supplies,Central,1200.89,1,0.13,Art,333.89
O4153,2023-09-02,Furniture,East,1011.38,1,0.1,Tables,285.65
O4154,2024-05-15,Office Supplies,East,1963.59,4,0.18,Art,254.06
O4155,2027-09-02,Technology,Central,1665.55,9,0.25,Copiers,135.23
O4156,2025-12-20,Office Supplies,West,1825.24,4,0.14,Paper,423.55
O4157,2029-01-13,Technology,East,523.59,5,0.22,Machines,50.99
O4158,2034-07-05,Furniture,South,1549.6,1,0.01,Furnishings,316.2
O4159,2024-09-25,Technology,East,545.64,2,0.28,Copiers,45.77
O4160,2031-10-16,Technology,West,433.31,4,0.23,Phones,59.69
O4161,2021-07-23,Furniture,East,1889.65,4,0.12,Bookcases,387.85
O4162,2021-06-10,Technology,South,58.22,6,0.12,Phones,12.69
O4163,2033-04-15,Furniture,South,1931.47,6,0.03,Furnishings,644.81
O4164,2023-02-08,Office Supplies,South,315.54,8,0.24,Binders,43.48
O4165,2031-04-07,Furniture,West,1642.49,9,0.23,Chairs,199.42
O4166,2028-01-26,Furniture,West,566.33,1,0.19,Furnishings,108.33
O4167,2023-12-30,Technology,South,714.39,1,0.03,Accessories,155.22
O4168,2033-04-28,Office Supplies,South,449.18,6,0.08,Storage,135.24
O4169,2022-08-31,Furniture,West,1179.32,4,0.14,Furnishings,199.17
O4170,2025-03-21,Office Supplies,West,709.23,4,0.08,Storage,218.79
O4171,2028-11-15,Office Supplies,West,1321.64,1,0.13,Storage,261.42
O4172,2029-09-27,Technology,Central,50.98,9,0.07,Phones,14.63
O4173,2026-01-12,Furniture,West,147.46,3,0.1,Furnishings,36.46
O4174,2022-11-21,Technology,South,217.33,5,0.2,Accessories,52.16
O4175,2031-04-18,Furniture,Central,849.61,1,0.27,Bookcases,134.93
O4176,2029-01-28,Office Supplies,West,1633.3,8,0.12,Storage,371.06
O4177,2026-10-05,Furniture,South,1778.59,3,0.21,Tables,343.14
O4178,2022-01-01,Furniture,East,504.73,1,0.04,Bookcases,150.39
O4179,2030-10-16,Office Supplies,Central,1157.25,6,0.16,Art,294.9
O4180,2033-06-17,Office Supplies,South,1541.36,1,0.28,Paper,154.17
O4181,2032-07-01,Furniture,East,591.88,3,0.01,Furnishings,133.25
O4182,2032-06-04,Technology,South,829.84,5,0.08,Accessories,137.05
O4183,2032-11-04,Furniture,West,1057.47,4,0.04,Bookcases,249.05
O4184,2027-07-07,Office Supplies,West,287.05,7,0.16,Paper,70.88
O4185,2024-04-20,Technology,East,71.44,6,0.2,Machines,7.89
O4186,2034-08-29,Office Supplies,West,322.56,3,0.02,Paper,87.34
O4187,2031-07-07,Office Supplies,South,1261.17,8,0.02,Storage,371.06
O4188,2028-06-28,Technology,East,165.76,8,0.26,Phones,32.41
O4189,2030-03-02,Office Supplies,South,395.6,2,0.14,Storage,86.05
O4190,2025-08-03,Office Supplies,South,688.95,7,0.14,Storage,108.82
O4191,2021-10-26,Office Supplies,South,174.18,1,0.28,Binders,35.65
O4192,2023-08-15,Office Supplies,West,399.56,2,0.1,Paper,65.61
O4193,2024-01-20,Office Supplies,West,1824.31,8,0.27,Storage,329.01
O4194,2027-11-11,Office Supplies,South,58.21,1,0.29,Binders,3.96
O4195,2025-01-14,Office Supplies,Central,1313.8,2,0.07,Art,245.04
O4196,2033-03-19,Office Supplies,South,781.13,1,0.15,Binders,202.88
O4197,2033-03-05,Office Supplies,South,1351.84,5,0.16,Storage,314.93
O4198,2031-03-16,Furniture,East,1185.61,7,0.26,Furnishings,148.0
O4199,2030-07-04,Furniture,South,462.53,6,0.09,Bookcases,116.01
O4200,2028-09-29,Office Supplies,West,1697.47,6,0.24,Binders,252.22
O4201,2028-10-21,Furniture,East,994.04,6,0.29,Furnishings,64.59
O4202,2027-11-12,Technology,Central,1648.62,8,0.25,Copiers,301.98
O4203,2031-04-29,Furniture,East,823.9,5,0.27,Chairs,147.88
O4204,2029-02-12,Office Supplies,Central,1969.68,7,0.21,Art,447.81
O4205,2033-07-31,Office Supplies,East,1545.57,3,0.27,Storage,225.8
O4206,2023-08-08,Furniture,East,1932.58,9,0.05,Chairs,533.34
O4207,2033-08-09,Office Supplies,Central,1038.37,3,0.21,Storage,166.87
O4208,2028-10-21,Technology,West,957.91,6,0.22,Copiers,132.03
O4209,2021-06-15,Technology,West,1515.8,3,0.13,Copiers,298.24
O4210,2030-07-19,Office Supplies,West,1762.98,1,0.02,Paper,576.08
O4211,2027-11-15,Technology,East,1929.01,1,0.19,Copiers,250.05
O4212,2023-07-09,Technology,South,662.61,3,0.02,Machines,150.59
O4213,2021-04-24,Furniture,East,1601.44,4,0.11,Chairs,377.83
O4214,2030-08-06,Technology,South,437.08,2,0.12,Phones,68.81
O4215,2023-09-19,Furniture,South,1100.24,9,0.3,Tables,202.2
O4216,2031-07-07,Office Supplies,West,376.1,8,0.09,Paper,60.96
O4217,2024-06-12,Furniture,South,707.85,3,0.25,Tables,133.29
O4218,2030-05-20,Office Supplies,East,1864.09,7,0.02,Storage,458.68
O4219,2022-05-30,Office Supplies,East,309.26,4,0.16,Storage,39.48
O4220,2034-02-26,Office Supplies,West,1272.15,5,0.16,Art,313.51
O4221,2029-10-02,Office Supplies,Central,1194.05,4,0.19,Binders,240.09
O4222,2033-02-21,Office Supplies,East,259.06,9,0.24,Binders,21.07
O4223,2028-01-29,Furniture,South,665.44,7,0.23,Bookcases,83.27
O4224,2021-03-09,Office Supplies,East,1134.7,4,0.23,Binders,156.37
O4225,2025-05-16,Technology,East,390.61,8,0.13,Copiers,71.63
O4226,2033-04-06,Technology,East,1605.23,2,0.22,Accessories,264.46
O4227,2021-01-19,Office Supplies,Central,1944.87,7,0.15,Storage,396.79
O4228,2028-06-23,Technology,South,445.22,1,0.02,Machines,111.09
O4229,2030-08-23,Furniture,West,390.09,8,0.27,Bookcases,44.77
O4230,2022-07-27,Furniture,East,920.77,6,0.27,Bookcases,129.52
O4231,2027-03-09,Office Supplies,South,1500.58,5,0.1,Binders,232.65
O4232,2028-12-12,Office Supplies,South,577.57,9,0.27,Storage,93.44
O4233,2022-10-13,Office Supplies,West,59.36,9,0.23,Art,10.44
O4234,2028-02-01,Technology,East,1091.62,3,0.12,Copiers,198.55
O4235,2029-12-07,Technology,Central,1914.07,9,0.1,Copiers,338.65
O4236,2024-08-31,Furniture,South,794.73,9,0.29,Tables,52.41
O4237,2034-09-06,Technology,West,851.87,2,0.21,Copiers,155.98
O4238,2030-12-14,Furniture,Central,1938.43,5,0.11,Bookcases,446.49
O4239,2028-09-28,Technology,South,1395.32,2,0.19,Copiers,258.13
O4240,2027-01-27,Furniture,East,1443.96,1,0.17,Furnishings,379.53
O4241,2030-09-10,Office Supplies,South,1134.15,7,0.16,Binders,226.53
O4242,2023-11-04,Technology,Central,1949.73,4,0.19,Accessories,415.82
O4243,2033-01-01,Furniture,Central,1383.96,5,0.16,Tables,189.52
O4244,2031-11-23,Technology,East,1792.16,4,0.2,Copiers,259.59
O4245,2029-02-09,Office Supplies,East,1404.77,6,0.27,Storage,149.35
O4246,2029-11-01,Furniture,West,1475.53,2,0.3,Chairs,201.26
O4247,2024-01-04,Technology,East,595.01,8,0.21,Copiers,86.05
O4248,2027-05-14,Technology,West,620.89,4,0.28,Machines,96.96
O4249,2023-07-29,Office Supplies,Central,1570.31,8,0.26,Binders,272.47
O4250,2031-03-06,Office Supplies,Central,607.48,3,0.09,Storage,97.23
O4251,2030-05-08,Furniture,South,1134.28,5,0.28,Chairs,176.91
O4252,2024-12-19,Technology,South,513.72,3,0.02,Accessories,106.61
O4253,2022-07-25,Technology,West,1637.63,7,0.1,Copiers,359.9
O4254,2028-12-14,Office Supplies,East,238.79,3,0.19,Binders,51.1
O4255,2027-11-11,Office Supplies,East,1662.3,8,0.16,Binders,374.85
O4256,2023-07-07,Furniture,South,1213.41,9,0.16,Bookcases,200.18
O4257,2026-02-18,Technology,Central,390.08,2,0.24,Phones,47.14
O4258,2034-06-30,Technology,West,1093.23,3,0.06,Copiers,258.04
O4259,2025-08-06,Furniture,Central,579.35,7,0.29,Bookcases,48.26
O4260,2022-09-08,Furniture,Central,660.47,5,0.13,Furnishings,185.73
O4261,2033-04-29,Office Supplies,East,716.03,7,0.28,Art,80.01
O4262,2025-10-16,Office Supplies,West,145.37,2,0.11,Binders,41.2
O4263,2031-06-23,Furniture,Central,1972.2,4,0.18,Chairs,485.63
O4264,2032-06-20,Furniture,South,82.44,1,0.14,Chairs,15.23
O4265,2027-10-14,Technology,South,1331.74,5,0.2,Accessories,183.93
O4266,2034-01-02,Furniture,East,755.03,8,0.06,Bookcases,215.66
O4267,2030-08-07,Furniture,South,1299.1,1,0.12,Bookcases,226.57
O4268,2030-07-08,Technology,South,725.37,7,0.02,Accessories,194.53
O4269,2033-05-27,Furniture,Central,1354.03,7,0.18,Tables,171.42
O4270,2024-02-10,Office Supplies,South,1463.89,7,0.29,Binders,165.26
O4271,2031-12-15,Office Supplies,South,1387.29,1,0.01,Storage,286.79
O4272,2022-01-10,Technology,Central,245.64,3,0.2,Machines,35.01
O4273,2021-07-26,Furniture,East,1320.65,2,0.23,Furnishings,244.05
O4274,2034-05-08,Office Supplies,East,574.38,5,0.06,Paper,183.05
O4275,2024-08-12,Office Supplies,West,77.03,2,0.08,Paper,15.27
O4276,2024-02-16,Office Supplies,South,841.36,5,0.06,Storage,202.77
O4277,2033-09-02,Office Supplies,Central,878.42,5,0.09,Storage,195.19
O4278,2028-05-14,Furniture,West,945.0,4,0.03,Furnishings,200.93
O4279,2029-11-30,Furniture,East,1415.55,7,0.11,Bookcases,334.79
O4280,2021-03-31,Furniture,East,631.51,6,0.11,Chairs,160.22
O4281,2032-04-01,Furniture,Central,644.26,2,0.24,Tables,65.77
O4282,2029-04-09,Office Supplies,West,139.89,4,0.24,Art,27.08
O4283,2026-02-01,Technology,West,1379.91,7,0.24,Machines,255.32
O4284,2023-03-16,Technology,Central,1144.3,9,0.17,Phones,165.47
O4285,2023-08-03,Office Supplies,Central,711.86,9,0.1,Storage,176.07
O4286,2028-08-21,Office Supplies,West,1416.27,3,0.12,Storage,281.91
O4287,2031-08-12,Technology,East,1083.97,1,0.1,Accessories,273.35
O4288,2025-05-30,Technology,South,949.1,9,0.17,Phones,179.77
O4289,2029-01-02,Office Supplies,East,1032.42,8,0.28,Art,69.4
O4290,2031-08-19,Office Supplies,Central,1279.97,7,0.09,Binders,349.49
O4291,2029-10-27,Furniture,West,1326.81,6,0.14,Furnishings,283.06
O4292,2033-01-09,Furniture,West,592.14,7,0.2,Chairs,123.59
O4293,2033-12-19,Technology,South,298.67,9,0.25,Copiers,28.05
O4294,2027-07-16,Office Supplies,West,330.14,6,0.08,Art,88.54
O4295,2033-12-07,Technology,South,1285.99,3,0.08,Accessories,285.55
O4296,2023-07-31,Furniture,East,1748.29,3,0.27,Chairs,323.24
O4297,2034-06-27,Furniture,East,830.8,4,0.02,Bookcases,232.52
O4298,2028-01-11,Technology,West,355.65,8,0.18,Machines,58.05
O4299,2023-09-03,Furniture,West,1518.07,9,0.26,Bookcases,152.24
O4300,2023-08-13,Office Supplies,Central,1668.33,8,0.28,Binders,304.28
O4301,2024-06-16,Technology,Central,1763.55,2,0.0,Accessories,500.9
O4302,2023-08-02,Office Supplies,West,1221.53,4,0.11,Paper,358.06
O4303,2027-01-12,Office Supplies,West,1724.24,4,0.08,Binders,372.48
O4304,2030-02-10,Furniture,East,50.52,2,0.17,Furnishings,11.01
O4305,2032-09-14,Office Supplies,West,232.33,8,0.19,Storage,46.1
